"plec","waga","woj","region66","internet_zawodowo","samotnosc","internet_h","rok"
"kobieta",0.442040711122468,"Małopolskie",181,"NIE","NIE",2,"2009"
"kobieta",0.538996223501596,"Małopolskie",181,"NIE","NIE",21,"2009"
"mężczyzna",2.48484126361592,"Małopolskie",181,"TAK","NIE",10,"2009"
"kobieta",2.01411044465752,"Małopolskie",181,"TAK","NIE",10,"2009"
"mężczyzna",2.36769495478679,"Małopolskie",181,"NIE","TAK",2,"2009"
"kobieta",1.78861639238537,"Małopolskie",181,"NIE","NIE",10,"2009"
"mężczyzna",2.51549901044812,"Małopolskie",181,"TAK","TAK",20,"2009"
"mężczyzna",0.708219842849144,"Małopolskie",181,"NIE","NIE",4,"2009"
"kobieta",0.683951879994764,"Małopolskie",181,"NIE","NIE",1,"2009"
"kobieta",1.55837441251665,"Małopolskie",181,"NIE","NIE",2,"2009"
"mężczyzna",2.11013445201031,"Małopolskie",181,"NIE","NIE",18,"2009"
"mężczyzna",2.11013445201031,"Małopolskie",181,"NIE","NIE",10,"2009"
"mężczyzna",0.506024218700122,"Małopolskie",181,"NIE","NIE",35,"2009"
"kobieta",0.383040969270075,"Małopolskie",181,"NIE","NIE",2,"2009"
"kobieta",1.85657975342276,"Małopolskie",181,"TAK","TAK",35,"2009"
"mężczyzna",1.49628071506289,"Małopolskie",181,"NIE","NIE",20,"2009"
"kobieta",1.39249281992217,"Małopolskie",181,"TAK","NIE",3,"2009"
"kobieta",0.99098446407021,"Małopolskie",181,"TAK","NIE",3,"2009"
"mężczyzna",1.99906491215285,"Małopolskie",181,"TAK","NIE",1,"2009"
"kobieta",1.91644692410822,"Małopolskie",181,"NIE","NIE",10,"2009"
"mężczyzna",1.92539835107191,"Małopolskie",181,"NIE","NIE",10,"2009"
"kobieta",1.77024040666158,"Małopolskie",181,"NIE","NIE",10,"2009"
"kobieta",2.05072465949232,"Małopolskie",181,"NIE","NIE",10,"2009"
"mężczyzna",2.30420040258031,"Małopolskie",181,"NIE","NIE",4,"2009"
"mężczyzna",1.17377569503976,"Małopolskie",181,"NIE","NIE",1,"2009"
"kobieta",1.01238669118714,"Małopolskie",181,"NIE","NIE",2,"2009"
"kobieta",1.58226761236795,"Małopolskie",181,"NIE","TAK",1,"2009"
"mężczyzna",2.14248730896786,"Małopolskie",181,"NIE","NIE",3,"2009"
"mężczyzna",2.14248730896786,"Małopolskie",181,"NIE","NIE",8,"2009"
"kobieta",0.958223461637768,"Małopolskie",181,"NIE","NIE",10,"2009"
"kobieta",1.19569410643353,"Małopolskie",181,"NIE","NIE",1,"2009"
"kobieta",0.629996466116504,"Małopolskie",181,"NIE","NIE",5,"2009"
"mężczyzna",0.671907950470704,"Małopolskie",181,"NIE","NIE",3,"2009"
"kobieta",0.759212829230744,"Małopolskie",181,"NIE","TAK",5,"2009"
"mężczyzna",0.597052430480549,"Małopolskie",181,"NIE","NIE",14,"2009"
"kobieta",0.521732187179896,"Małopolskie",181,"NIE","NIE",8,"2009"
"mężczyzna",1.9279558772471,"Małopolskie",181,"NIE","NIE",15,"2009"
"kobieta",1.56198743765961,"Małopolskie",181,"NIE","TAK",20,"2009"
"kobieta",0.976433380181076,"Małopolskie",19,"NIE","TAK",7,"2009"
"kobieta",1.85751850033879,"Małopolskie",19,"TAK","NIE",10,"2009"
"kobieta",1.49873266053183,"Małopolskie",19,"TAK","NIE",20,"2009"
"mężczyzna",1.62348037136056,"Małopolskie",19,"TAK","NIE",20,"2009"
"mężczyzna",0.52332895765601,"Małopolskie",19,"TAK","NIE",5,"2009"
"kobieta",1.47612269488766,"Małopolskie",21,"TAK","NIE",20,"2009"
"mężczyzna",1.93480066539819,"Małopolskie",21,"NIE","NIE",5,"2009"
"mężczyzna",2.17514902998065,"Małopolskie",21,"TAK","NIE",10,"2009"
"mężczyzna",1.19175263573852,"Małopolskie",21,"TAK","NIE",10,"2009"
"kobieta",0.847381887674311,"Małopolskie",21,"NIE","TAK",2,"2009"
"kobieta",1.50284089120395,"Małopolskie",21,"TAK","TAK",2,"2009"
"kobieta",0.350172876467598,"Małopolskie",21,"NIE","NIE",7,"2009"
"mężczyzna",0.82686680744813,"Małopolskie",21,"NIE","NIE",15,"2009"
"kobieta",0.60447642991456,"Małopolskie",21,"NIE","TAK",7,"2009"
"kobieta",0.781624149599466,"Małopolskie",21,"NIE","NIE",15,"2009"
"kobieta",0.93589937951859,"Małopolskie",21,"NIE","NIE",2,"2009"
"kobieta",1.06639119287023,"Małopolskie",21,"NIE","NIE",12,"2009"
"mężczyzna",1.31624308753342,"Małopolskie",21,"TAK","NIE",20,"2009"
"kobieta",1.06639119287023,"Małopolskie",21,"NIE","NIE",10,"2009"
"kobieta",0.352445349307969,"Małopolskie",21,"TAK","TAK",1,"2009"
"mężczyzna",0.465605239763221,"Małopolskie",21,"TAK","TAK",3,"2009"
"kobieta",1.18788935863332,"Małopolskie",21,"NIE","TAK",1,"2009"
"mężczyzna",0.763473256995216,"Mazowieckie",25,"TAK","TAK",10,"2009"
"kobieta",1.01587162722787,"Mazowieckie",25,"TAK","TAK",10,"2009"
"mężczyzna",1.01969368043603,"Mazowieckie",22,"TAK","NIE",70,"2009"
"kobieta",0.855719195398406,"Mazowieckie",22,"NIE","NIE",10,"2009"
"mężczyzna",0.995652519377478,"Mazowieckie",22,"TAK","NIE",28,"2009"
"kobieta",1.07108162084531,"Mazowieckie",22,"TAK","NIE",14,"2009"
"mężczyzna",0.889017941239077,"Mazowieckie",22,"NIE","NIE",4,"2009"
"kobieta",0.78308179285794,"Mazowieckie",22,"NIE","NIE",8,"2009"
"mężczyzna",0.935563289888447,"Mazowieckie",22,"NIE","TAK",2,"2009"
"kobieta",0.865662896976682,"Mazowieckie",22,"NIE","TAK",60,"2009"
"kobieta",0.98184983153654,"Mazowieckie",22,"NIE","TAK",5,"2009"
"kobieta",0.44202532720711,"Mazowieckie",22,"TAK","NIE",1,"2009"
"mężczyzna",0.597947171488108,"Mazowieckie",22,"NIE","NIE",20,"2009"
"kobieta",0.553271688413753,"Mazowieckie",22,"NIE","NIE",3,"2009"
"mężczyzna",2.07136310498032,"Mazowieckie",22,"NIE","NIE",3,"2009"
"kobieta",1.94896398885341,"Mazowieckie",22,"NIE","NIE",10,"2009"
"kobieta",1.73827219255314,"Mazowieckie",22,"NIE","TAK",7,"2009"
"kobieta",0.599141659447281,"Mazowieckie",232,"NIE","NIE",2,"2009"
"mężczyzna",1.85258577673767,"Mazowieckie",232,"NIE","NIE",5,"2009"
"kobieta",1.9065529681585,"Mazowieckie",232,"NIE","TAK",10,"2009"
"mężczyzna",0.759857578074806,"Mazowieckie",232,"NIE","TAK",4,"2009"
"kobieta",0.617203281209976,"Mazowieckie",22,"NIE","NIE",2,"2009"
"mężczyzna",0.73547290813383,"Mazowieckie",22,"NIE","NIE",4,"2009"
"kobieta",0.772537409962995,"Mazowieckie",22,"TAK","NIE",7,"2009"
"mężczyzna",0.83491812256507,"Mazowieckie",22,"NIE","NIE",20,"2009"
"mężczyzna",0.983186801614299,"Mazowieckie",22,"NIE","NIE",3,"2009"
"kobieta",0.866029409704608,"Mazowieckie",22,"NIE","NIE",5,"2009"
"kobieta",0.760586984667536,"Mazowieckie",22,"NIE","TAK",2,"2009"
"kobieta",1.08501327627459,"Mazowieckie",22,"NIE","TAK",10,"2009"
"mężczyzna",1.77661349940349,"Mazowieckie",22,"TAK","NIE",4,"2009"
"kobieta",0.826021934474291,"Mazowieckie",22,"NIE","TAK",5,"2009"
"mężczyzna",0.782102968656604,"Mazowieckie",22,"NIE","NIE",1,"2009"
"kobieta",2.17669967036058,"Mazowieckie",23,"NIE","TAK",2,"2009"
"kobieta",1.14814357483637,"Mazowieckie",23,"NIE","TAK",3,"2009"
"kobieta",1.2616434061049,"Mazowieckie",23,"NIE","NIE",20,"2009"
"mężczyzna",1.37250245736197,"Mazowieckie",23,"NIE","NIE",20,"2009"
"kobieta",1.3225820975127,"Mazowieckie",23,"TAK","NIE",10,"2009"
"mężczyzna",1.46688999998993,"Mazowieckie",23,"NIE","NIE",20,"2009"
"mężczyzna",0.573723874031282,"Mazowieckie",23,"NIE","TAK",1,"2009"
"mężczyzna",0.566921734506807,"Mazowieckie",23,"TAK","TAK",6,"2009"
"kobieta",0.609870852502458,"Mazowieckie",23,"NIE","NIE",2,"2009"
"mężczyzna",0.746473655814652,"Mazowieckie",23,"NIE","NIE",5,"2009"
"kobieta",1.01130916345179,"Mazowieckie",23,"NIE","NIE",10,"2009"
"mężczyzna",1.0494806443669,"Mazowieckie",23,"NIE","TAK",1,"2009"
"kobieta",0.68931918942066,"Mazowieckie",23,"NIE","NIE",10,"2009"
"mężczyzna",0.640775057569229,"Mazowieckie",23,"TAK","NIE",20,"2009"
"mężczyzna",1.20786801942559,"Mazowieckie",23,"NIE","TAK",1,"2009"
"kobieta",1.16393570728068,"Mazowieckie",23,"NIE","TAK",1,"2009"
"mężczyzna",0.538950079249715,"Mazowieckie",23,"TAK","TAK",1,"2009"
"kobieta",0.493744211233168,"Mazowieckie",23,"TAK","NIE",1,"2009"
"mężczyzna",2.07876781269303,"Mazowieckie",23,"NIE","NIE",3,"2009"
"kobieta",1.52177144896543,"Mazowieckie",23,"NIE","TAK",1,"2009"
"kobieta",1.73876400820844,"Mazowieckie",23,"NIE","NIE",5,"2009"
"mężczyzna",0.593913816975829,"Mazowieckie",25,"TAK","NIE",20,"2009"
"kobieta",1.22978857665696,"Mazowieckie",25,"NIE","NIE",12,"2009"
"mężczyzna",1.07879403767465,"Mazowieckie",25,"NIE","TAK",1,"2009"
"kobieta",1.22045529218633,"Mazowieckie",232,"TAK","NIE",8,"2009"
"mężczyzna",1.26652091414838,"Mazowieckie",232,"TAK","NIE",20,"2009"
"kobieta",1.07550866286645,"Mazowieckie",232,"TAK","TAK",80,"2009"
"mężczyzna",1.04673430779715,"Mazowieckie",232,"TAK","NIE",8,"2009"
"kobieta",0.922004539734764,"Mazowieckie",232,"TAK","NIE",7,"2009"
"kobieta",0.638089098391558,"Mazowieckie",232,"NIE","TAK",10,"2009"
"mężczyzna",0.846655448782492,"Mazowieckie",232,"TAK","NIE",10,"2009"
"kobieta",0.745767251402049,"Mazowieckie",232,"NIE","NIE",10,"2009"
"mężczyzna",0.972671143133113,"Mazowieckie",232,"NIE","NIE",30,"2009"
"kobieta",0.846975294330317,"Mazowieckie",232,"TAK","NIE",20,"2009"
"mężczyzna",0.94999982085548,"Mazowieckie",232,"NIE","NIE",4,"2009"
"mężczyzna",0.771276691646053,"Mazowieckie",25,"NIE","NIE",1,"2009"
"kobieta",0.692477086319797,"Mazowieckie",25,"NIE","TAK",4,"2009"
"kobieta",1.30454790283548,"Mazowieckie",25,"NIE","NIE",2,"2009"
"kobieta",1.55788126789091,"Mazowieckie",25,"NIE","NIE",10,"2009"
"mężczyzna",1.51378363298881,"Mazowieckie",25,"NIE","NIE",1,"2009"
"mężczyzna",0.524758671718,"Mazowieckie",24,"NIE","NIE",20,"2009"
"mężczyzna",0.715182506348445,"Mazowieckie",24,"NIE","NIE",15,"2009"
"mężczyzna",0.715182506348445,"Mazowieckie",24,"NIE","NIE",15,"2009"
"mężczyzna",0.715182506348445,"Mazowieckie",24,"NIE","NIE",10,"2009"
"mężczyzna",1.18973971099196,"Mazowieckie",24,"NIE","NIE",15,"2009"
"kobieta",1.14565476042993,"Mazowieckie",24,"NIE","NIE",10,"2009"
"kobieta",0.825184728893828,"Mazowieckie",24,"NIE","NIE",5,"2009"
"kobieta",0.90505927062961,"Mazowieckie",24,"NIE","NIE",10,"2009"
"mężczyzna",0.620906744623421,"Mazowieckie",24,"NIE","NIE",10,"2009"
"kobieta",0.410588554722251,"Mazowieckie",24,"NIE","NIE",6,"2009"
"kobieta",0.513923092747046,"Mazowieckie",24,"NIE","NIE",15,"2009"
"kobieta",0.513923092747046,"Mazowieckie",24,"NIE","TAK",12,"2009"
"kobieta",0.513923092747046,"Mazowieckie",24,"NIE","NIE",8,"2009"
"mężczyzna",1.05531950764498,"Mazowieckie",24,"NIE","NIE",10,"2009"
"kobieta",0.929566719619877,"Mazowieckie",24,"TAK","NIE",4,"2009"
"mężczyzna",1.21239263668816,"Mazowieckie",24,"TAK","NIE",10,"2009"
"kobieta",1.13533725926888,"Mazowieckie",24,"NIE","NIE",1,"2009"
"mężczyzna",1.1781901334916,"Mazowieckie",24,"NIE","NIE",13,"2009"
"kobieta",0.673032222826161,"Mazowieckie",24,"NIE","TAK",4,"2009"
"kobieta",0.727499416893117,"Mazowieckie",24,"NIE","TAK",30,"2009"
"kobieta",0.871483825815305,"Mazowieckie",24,"NIE","NIE",10,"2009"
"mężczyzna",1.84275338809153,"Mazowieckie",24,"NIE","TAK",3,"2009"
"kobieta",1.75700701944804,"Mazowieckie",24,"NIE","TAK",2,"2009"
"kobieta",0.387860336522096,"Mazowieckie",24,"NIE","NIE",2,"2009"
"mężczyzna",0.541005618482673,"Mazowieckie",24,"NIE","NIE",13,"2009"
"kobieta",0.452518598864783,"Mazowieckie",24,"TAK","NIE",10,"2009"
"kobieta",0.714021998731244,"Mazowieckie",232,"NIE","TAK",6,"2009"
"kobieta",0.714021998731244,"Mazowieckie",232,"NIE","NIE",5,"2009"
"kobieta",0.570453565884213,"Mazowieckie",232,"NIE","NIE",3,"2009"
"kobieta",0.612963315093791,"Mazowieckie",232,"TAK","NIE",10,"2009"
"kobieta",1.57135731961137,"Mazowieckie",232,"NIE","NIE",7,"2009"
"kobieta",0.642551188260999,"Mazowieckie",232,"NIE","NIE",4,"2009"
"kobieta",2.86350832886533,"Mazowieckie",232,"TAK","TAK",25,"2009"
"kobieta",1.69565810500819,"Mazowieckie",232,"NIE","TAK",4,"2009"
"kobieta",0.785678660222029,"Mazowieckie",232,"TAK","TAK",2,"2009"
"kobieta",1.56989777948907,"Mazowieckie",232,"NIE","NIE",2,"2009"
"kobieta",1.83160760860071,"Mazowieckie",232,"NIE","NIE",25,"2009"
"kobieta",2.8467998438227,"Mazowieckie",232,"NIE","NIE",10,"2009"
"mężczyzna",0.545631224175812,"Mazowieckie",232,"TAK","NIE",15,"2009"
"mężczyzna",0.545631224175812,"Mazowieckie",232,"NIE","NIE",5,"2009"
"mężczyzna",0.545631224175812,"Mazowieckie",232,"NIE","NIE",10,"2009"
"mężczyzna",1.02008283062663,"Mazowieckie",232,"TAK","NIE",5,"2009"
"kobieta",0.611457713988435,"Mazowieckie",232,"NIE","NIE",1,"2009"
"mężczyzna",4.18164825274607,"Mazowieckie",232,"TAK","NIE",3,"2009"
"mężczyzna",0.713410733114271,"Mazowieckie",22,"NIE","NIE",1,"2009"
"kobieta",0.767457631952134,"Mazowieckie",22,"NIE","NIE",20,"2009"
"kobieta",0.538315830604444,"Mazowieckie",22,"NIE","NIE",1,"2009"
"kobieta",1.0828686135859,"Mazowieckie",22,"NIE","NIE",1,"2009"
"kobieta",0.383952303256326,"Mazowieckie",22,"NIE","NIE",2,"2009"
"kobieta",0.457665972009448,"Mazowieckie",22,"NIE","NIE",3,"2009"
"mężczyzna",1.73221073671832,"Mazowieckie",22,"NIE","TAK",1,"2009"
"mężczyzna",2.13413584304551,"Mazowieckie",22,"NIE","NIE",1,"2009"
"kobieta",2.13712640291458,"Mazowieckie",22,"NIE","NIE",1,"2009"
"mężczyzna",2.91935400668258,"Mazowieckie",22,"NIE","NIE",16,"2009"
"kobieta",1.73274071697403,"Mazowieckie",232,"TAK","NIE",10,"2009"
"kobieta",1.29315875188541,"Mazowieckie",232,"TAK","NIE",8,"2009"
"mężczyzna",0.976094221262055,"Mazowieckie",24,"NIE","NIE",2,"2009"
"mężczyzna",0.938330706793854,"Mazowieckie",24,"NIE","NIE",10,"2009"
"kobieta",0.894668623634905,"Mazowieckie",24,"NIE","TAK",10,"2009"
"mężczyzna",0.563912692289407,"Mazowieckie",24,"NIE","NIE",10,"2009"
"mężczyzna",0.771394559500065,"Mazowieckie",24,"NIE","NIE",1,"2009"
"kobieta",0.645225064299521,"Mazowieckie",24,"NIE","NIE",1,"2009"
"mężczyzna",0.771394559500065,"Mazowieckie",24,"NIE","NIE",1,"2009"
"kobieta",0.645225064299521,"Mazowieckie",24,"NIE","TAK",6,"2009"
"kobieta",0.645225064299521,"Mazowieckie",24,"NIE","TAK",8,"2009"
"kobieta",0.597523851102614,"Mazowieckie",24,"NIE","NIE",2,"2009"
"mężczyzna",0.714365688307015,"Mazowieckie",24,"NIE","NIE",10,"2009"
"kobieta",0.488818725358296,"Mazowieckie",24,"NIE","NIE",12,"2009"
"mężczyzna",0.584403994270014,"Mazowieckie",24,"NIE","TAK",2,"2009"
"mężczyzna",0.979435575203023,"Mazowieckie",24,"TAK","NIE",1,"2009"
"kobieta",1.37303472751036,"Mazowieckie",24,"NIE","NIE",10,"2009"
"kobieta",2.70513889574029,"Mazowieckie",24,"NIE","NIE",4,"2009"
"kobieta",2.70513889574029,"Mazowieckie",24,"NIE","NIE",2,"2009"
"kobieta",0.463134891884027,"Mazowieckie",24,"NIE","NIE",7,"2009"
"mężczyzna",0.485737041083628,"Mazowieckie",24,"NIE","NIE",8,"2009"
"kobieta",0.442073311700015,"Mazowieckie",24,"TAK","TAK",5,"2009"
"mężczyzna",0.528517824488697,"Mazowieckie",24,"NIE","NIE",18,"2009"
"mężczyzna",0.325004416231809,"Mazowieckie",24,"NIE","NIE",8,"2009"
"mężczyzna",0.444584138220259,"Mazowieckie",24,"NIE","NIE",15,"2009"
"kobieta",0.429340148627689,"Mazowieckie",24,"NIE","NIE",20,"2009"
"mężczyzna",0.376625381948871,"Mazowieckie",24,"NIE","NIE",5,"2009"
"kobieta",0.37575977920113,"Mazowieckie",24,"NIE","NIE",4,"2009"
"mężczyzna",0.513294775340156,"Mazowieckie",24,"NIE","NIE",14,"2009"
"mężczyzna",0.831490345576351,"Mazowieckie",24,"NIE","NIE",15,"2009"
"kobieta",0.695491568489513,"Mazowieckie",24,"NIE","NIE",3,"2009"
"kobieta",0.695491568489513,"Mazowieckie",24,"NIE","NIE",12,"2009"
"kobieta",0.339122917744082,"Mazowieckie",24,"TAK","NIE",4,"2009"
"mężczyzna",0.881102139472786,"Mazowieckie",24,"NIE","NIE",30,"2009"
"kobieta",0.711061884442533,"Mazowieckie",24,"NIE","NIE",5,"2009"
"kobieta",0.812453679184271,"Mazowieckie",24,"NIE","NIE",10,"2009"
"kobieta",1.01739368724911,"Mazowieckie",24,"NIE","TAK",4,"2009"
"kobieta",0.472271541188631,"Mazowieckie",24,"NIE","NIE",2,"2009"
"mężczyzna",0.903932931541925,"Mazowieckie",232,"NIE","NIE",20,"2009"
"kobieta",2.63519596411676,"Mazowieckie",232,"NIE","NIE",3,"2009"
"mężczyzna",3.06612205827335,"Mazowieckie",232,"NIE","NIE",6,"2009"
"mężczyzna",1.4060348746765,"Mazowieckie",232,"TAK","NIE",40,"2009"
"mężczyzna",0.710323180885528,"Mazowieckie",232,"NIE","NIE",4,"2009"
"mężczyzna",0.757397976037437,"Mazowieckie",232,"NIE","NIE",30,"2009"
"mężczyzna",0.766690965891116,"Mazowieckie",232,"NIE","NIE",15,"2009"
"mężczyzna",0.880568771008605,"Mazowieckie",232,"NIE","NIE",30,"2009"
"mężczyzna",0.788547281224255,"Mazowieckie",232,"TAK","NIE",10,"2009"
"kobieta",0.759866412064416,"Mazowieckie",232,"NIE","NIE",10,"2009"
"mężczyzna",1.19150909607625,"Mazowieckie",232,"NIE","NIE",10,"2009"
"mężczyzna",0.639377249622788,"Mazowieckie",232,"TAK","TAK",4,"2009"
"kobieta",0.485715490279115,"Mazowieckie",232,"NIE","NIE",10,"2009"
"kobieta",0.599008351887798,"Mazowieckie",232,"NIE","NIE",5,"2009"
"mężczyzna",0.653851916046144,"Mazowieckie",232,"TAK","NIE",3,"2009"
"kobieta",0.618647293361852,"Mazowieckie",232,"TAK","NIE",10,"2009"
"kobieta",1.64990848323965,"Mazowieckie",23,"NIE","NIE",2,"2009"
"mężczyzna",1.87046837302539,"Mazowieckie",23,"NIE","TAK",1,"2009"
"mężczyzna",1.87046837302539,"Mazowieckie",23,"NIE","NIE",6,"2009"
"kobieta",1.92495649754411,"Mazowieckie",23,"NIE","NIE",7,"2009"
"kobieta",1.08519036158596,"Mazowieckie",23,"NIE","NIE",1,"2009"
"kobieta",0.44101193395321,"Mazowieckie",23,"TAK","NIE",20,"2009"
"mężczyzna",0.527248901694461,"Mazowieckie",23,"NIE","NIE",6,"2009"
"mężczyzna",0.527248901694461,"Mazowieckie",23,"NIE","NIE",5,"2009"
"mężczyzna",0.38543485222026,"Mazowieckie",23,"NIE","NIE",3,"2009"
"mężczyzna",0.835941645471491,"Mazowieckie",23,"TAK","NIE",8,"2009"
"mężczyzna",1.43102181470332,"Mazowieckie",23,"NIE","NIE",5,"2009"
"kobieta",1.20090264302798,"Mazowieckie",23,"NIE","NIE",3,"2009"
"mężczyzna",0.87613391587365,"Mazowieckie",23,"NIE","NIE",3,"2009"
"kobieta",1.00110967753057,"Mazowieckie",23,"NIE","NIE",1,"2009"
"kobieta",1.0689262547819,"Mazowieckie",23,"NIE","NIE",5,"2009"
"mężczyzna",1.10927247092173,"Mazowieckie",23,"NIE","NIE",7,"2009"
"mężczyzna",0.803989787858285,"Mazowieckie",23,"NIE","NIE",5,"2009"
"kobieta",0.682618107439873,"Mazowieckie",23,"NIE","NIE",5,"2009"
"kobieta",0.854415458741262,"Mazowieckie",23,"NIE","NIE",9,"2009"
"kobieta",0.769936331694442,"Mazowieckie",23,"NIE","NIE",7,"2009"
"kobieta",1.06453623158215,"Mazowieckie",23,"TAK","NIE",20,"2009"
"kobieta",0.742349693996182,"Mazowieckie",23,"NIE","NIE",5,"2009"
"kobieta",1.2558974891543,"Mazowieckie",23,"NIE","NIE",8,"2009"
"kobieta",1.2558974891543,"Mazowieckie",23,"NIE","NIE",10,"2009"
"mężczyzna",1.50147993887199,"Mazowieckie",23,"TAK","TAK",2,"2009"
"kobieta",1.06087467320472,"Mazowieckie",23,"NIE","TAK",2,"2009"
"mężczyzna",1.53457392750548,"Mazowieckie",23,"TAK","NIE",2,"2009"
"kobieta",1.72796634153335,"Mazowieckie",23,"NIE","NIE",1,"2009"
"mężczyzna",0.564398773220745,"Mazowieckie",23,"TAK","NIE",35,"2009"
"kobieta",0.538136362972004,"Mazowieckie",23,"NIE","NIE",2,"2009"
"mężczyzna",0.833303189492919,"Mazowieckie",23,"TAK","NIE",12,"2009"
"kobieta",0.802994467270093,"Mazowieckie",23,"NIE","NIE",16,"2009"
"kobieta",0.716187144718119,"Mazowieckie",23,"NIE","NIE",1,"2009"
"kobieta",0.517999765367296,"Mazowieckie",23,"TAK","NIE",15,"2009"
"mężczyzna",0.559827117399112,"Mazowieckie",23,"TAK","NIE",20,"2009"
"kobieta",0.384289628595827,"Mazowieckie",22,"NIE","NIE",5,"2009"
"kobieta",0.421487308917797,"Mazowieckie",22,"TAK","NIE",90,"2009"
"kobieta",0.421487308917797,"Mazowieckie",22,"NIE","NIE",20,"2009"
"mężczyzna",1.03066069841404,"Mazowieckie",22,"NIE","NIE",10,"2009"
"kobieta",0.982702348588484,"Mazowieckie",22,"NIE","TAK",10,"2009"
"kobieta",0.71216523134235,"Mazowieckie",22,"NIE","NIE",21,"2009"
"mężczyzna",0.713864194316231,"Mazowieckie",22,"NIE","NIE",10,"2009"
"kobieta",0.554140490349738,"Mazowieckie",22,"NIE","NIE",4,"2009"
"mężczyzna",0.614011437276397,"Mazowieckie",22,"NIE","NIE",8,"2009"
"mężczyzna",0.992643502973414,"Mazowieckie",22,"TAK","NIE",10,"2009"
"mężczyzna",0.752019618503883,"Mazowieckie",22,"TAK","NIE",20,"2009"
"mężczyzna",0.754621526129929,"Mazowieckie",22,"NIE","NIE",2,"2009"
"kobieta",0.453302127695486,"Mazowieckie",22,"NIE","NIE",10,"2009"
"kobieta",0.489273877750085,"Mazowieckie",22,"NIE","TAK",2,"2009"
"kobieta",0.597190575126057,"Mazowieckie",22,"NIE","NIE",1,"2009"
"mężczyzna",0.598566267705353,"Mazowieckie",22,"NIE","NIE",2,"2009"
"mężczyzna",0.815773319113829,"Mazowieckie",22,"NIE","NIE",40,"2009"
"mężczyzna",0.815773319113829,"Mazowieckie",22,"NIE","NIE",26,"2009"
"mężczyzna",1.04759617344004,"Mazowieckie",22,"NIE","NIE",15,"2009"
"kobieta",0.876251070946523,"Mazowieckie",22,"NIE","NIE",10,"2009"
"mężczyzna",0.932874702746669,"Mazowieckie",22,"NIE","NIE",15,"2009"
"kobieta",0.930730665406849,"Mazowieckie",22,"NIE","NIE",5,"2009"
"kobieta",1.06344548825163,"Mazowieckie",22,"NIE","NIE",20,"2009"
"mężczyzna",0.645301583353266,"Mazowieckie",22,"NIE","TAK",10,"2009"
"kobieta",0.581222034345923,"Mazowieckie",22,"NIE","NIE",1,"2009"
"mężczyzna",0.575069651452627,"Mazowieckie",22,"NIE","NIE",6,"2009"
"mężczyzna",0.505301341215934,"Mazowieckie",22,"NIE","NIE",9,"2009"
"mężczyzna",0.370760271504565,"Mazowieckie",22,"NIE","NIE",6,"2009"
"kobieta",0.515584647201442,"Mazowieckie",22,"NIE","NIE",30,"2009"
"mężczyzna",1.5469861100759,"Mazowieckie",22,"NIE","NIE",1,"2009"
"kobieta",0.527266024262878,"Mazowieckie",22,"NIE","NIE",2,"2009"
"mężczyzna",0.583989928381695,"Mazowieckie",22,"NIE","NIE",2,"2009"
"mężczyzna",1.05760210347637,"Mazowieckie",23,"TAK","NIE",60,"2009"
"mężczyzna",1.03266718148432,"Mazowieckie",23,"TAK","TAK",40,"2009"
"kobieta",0.800499819049795,"Mazowieckie",23,"NIE","TAK",5,"2009"
"kobieta",0.966049973410675,"Mazowieckie",23,"NIE","NIE",5,"2009"
"mężczyzna",0.809332651222634,"Mazowieckie",23,"NIE","NIE",48,"2009"
"kobieta",0.980531531161961,"Mazowieckie",23,"TAK","NIE",7,"2009"
"mężczyzna",1.0998015947106,"Mazowieckie",23,"NIE","NIE",10,"2009"
"kobieta",0.598575479735427,"Mazowieckie",23,"NIE","NIE",10,"2009"
"mężczyzna",0.829372972579568,"Mazowieckie",23,"NIE","NIE",6,"2009"
"kobieta",0.66551624298304,"Mazowieckie",23,"NIE","NIE",1,"2009"
"mężczyzna",0.703232939554569,"Mazowieckie",23,"NIE","NIE",1,"2009"
"kobieta",1.35300935540552,"Mazowieckie",23,"NIE","TAK",10,"2009"
"mężczyzna",1.57426312264188,"Mazowieckie",23,"NIE","TAK",20,"2009"
"mężczyzna",1.11247528135952,"Mazowieckie",23,"NIE","TAK",2,"2009"
"kobieta",1.059302664379,"Mazowieckie",23,"NIE","TAK",1,"2009"
"kobieta",1.03954556027929,"Mazowieckie",23,"NIE","TAK",20,"2009"
"kobieta",0.738750816226527,"Mazowieckie",23,"NIE","TAK",8,"2009"
"mężczyzna",0.661887704025348,"Mazowieckie",23,"TAK","NIE",3,"2009"
"mężczyzna",0.902072767617673,"Mazowieckie",23,"NIE","NIE",4,"2009"
"kobieta",0.743973112994256,"Mazowieckie",23,"TAK","NIE",10,"2009"
"mężczyzna",0.701814201156359,"Mazowieckie",23,"NIE","NIE",12,"2009"
"mężczyzna",0.697826249803421,"Mazowieckie",24,"NIE","NIE",10,"2009"
"kobieta",0.645688324576769,"Mazowieckie",24,"NIE","NIE",12,"2009"
"kobieta",0.805635218137472,"Mazowieckie",24,"NIE","NIE",6,"2009"
"mężczyzna",1.05075427684586,"Mazowieckie",24,"NIE","NIE",20,"2009"
"mężczyzna",1.15591472366582,"Mazowieckie",24,"NIE","NIE",4,"2009"
"kobieta",1.1138720451149,"Mazowieckie",24,"TAK","NIE",6,"2009"
